bl_bi24latitude,bl_bi24longitude,bl_dw15,bl_dw16,bl_dw19,bl_dw20,bl_dw21,bl_dw23,bl_dw25,bl_dw31,bl_dw32,bl_dw33,bl_dw34,bl_dw36,bl_dw39,bl_dw40,bl_dw41,bl_dw42,bl_dw44,bl_dw45,bl_dw46,bl_dw47,bl_dw52,bl_dw53,bl_dw54,bl_dw56,bl_dw57,bl_dw59,bl_dw61,bl_dw63,bl_dw64,bl_dw72,bl_dw73,bl_sd13,bl_sd14,bl_sd15,bl_sd24_piazza,bl_sd24_leghar,bl_sd26,bl_sd27,bl_sd28,bl_sd33,bl_sd35,bl_sd36,bl_sd43,bl_sd45,bl_sd46,bl_sd48,bl_sd49,bl_sd50,bl_sd51,a01
8.7516155,38.987686,1,2,2,,2,2,3,1,,,,,1,3,1,2,1,1,1,2,1,2,2,1,1,2,1,0,,1,6,3,1,1,-888,80,1,1,-888,1,.30000001,2,1,3,25,3,3,3,3,754
8.7500105,38.986454,1,2,2,,2,1,3,1,,,,,1,3,2,,1,1,1,2,4,1,,1,1,1,1,1,24,1,1,3,1,1,90,80,1,1,60,2,.5,3,1,.15000001,30,2,2,2,2,755
8.7510967,38.9883,1,2,2,,2,2,2,1,,,,,1,3,1,8,1,1,1,4,4,2,2,1,1,2,1,5,1,1,1,3,1,1,-888,-888,1,1,-888,2,30,3,2,.2,20,3,3,3,3,756
8.7459888,38.99136,1,2,1,2,2,2,2,1,,,,,1,3,1,2,6,10,2,,2,1,,1,1,1,1,3,10,1,1,3,1,1,120,100,1,1,60,1,2,2,2,1,45,3,3,3,3,757
8.749814,38.988827,1,2,1,1,1,2,3,1,,,,,1,3,1,5,1,1,1,2,4,1,,1,1,1,1,3,1,1,6,3,1,1,-888,120,1,1,100,1,.5,3,2,1,40,2,4,2,2,758
8.7467279,38.991669,1,2,1,2,2,2,2,1,,,,,1,3,1,7,1,1,1,2,2,1,,1,1,1,1,1,12,1,4,5,2,1,75,60,3,3,40,2,3,-888,2,.5,5,-888,-888,-888,-888,759
8.7486353,38.990227,1,2,1,5,2,2,2,1,,,,,5,,2,,1,1,1,2,1,2,1,1,1,2,1,15,12,1,1,3,1,1,120,100,1,1,90,1,30,2,1,1,40,2,2,2,2,760
8.7495785,38.987389,1,2,1,1,2,2,2,1,,,,,1,3,2,,4,1,2,,1,1,,1,1,1,1,12,2,1,1,3,1,1,120,90,3,3,60,2,.30000001,3,1,1.3,35,-888,3,-888,-888,761
8.7502966,38.991142,1,2,1,8,1,1,3,1,,,,,1,3,1,2,1,1,1,2,4,2,2,1,1,1,1,15,12,1,1,3,1,1,150,120,3,3,90,2,2,3,2,.1,5,3,3,3,3,762
8.7508192,38.992168,1,2,2,,2,2,2,1,,,,,1,3,1,2,1,1,1,2,2,1,,1,1,1,1,3,12,1,6,3,1,1,120,100,5,5,90,1,3,2,1,.001,1,2,2,2,2,763
8.7494144,38.988567,1,2,1,3,2,2,2,1,,,,,1,3,1,2,1,1,1,2,2,1,,1,1,1,1,30,4,1,1,3,1,1,150,120,1,1,100,2,.30000001,2,2,.30000001,35,2,2,-888,-888,764
8.7514582,38.988102,1,2,1,15,2,2,4,1,,,,,1,3,1,4,3,1,2,,2,2,-888,1,1,1,1,1,2,1,6,1,1,1,180,150,1,1,60,2,3,4,2,2,30,2,-888,-888,3,765
8.7509661,38.990726,1,2,1,2,2,1,4,1,,,,,2,,2,,3,1,2,,2,1,,1,1,1,1,8,3,1,1,3,1,1,180,120,5,5,-888,1,1,2,1,.60000002,20,2,2,2,2,766
8.75144,38.989323,1,2,2,,2,2,3,1,,,,,1,3,2,,1,1,1,3,3,1,,1,1,1,1,1,12,1,1,3,1,1,150,120,2,2,90,2,20,4,2,.1,15,4,4,4,4,767
8.7508993,38.98716,1,2,1,1,1,1,2,1,,,,,1,3,2,,1,1,1,2,3,1,,1,1,1,1,2,6,1,1,3,1,1,160,120,3,3,120,1,30,2,2,1,5,2,4,4,2,768
8.7709332,38.98238,1,2,1,2,2,2,2,1,,,,,1,3,1,3,6,10,2,,2,1,,1,1,2,1,30,5,1,1,3,1,1,120,100,1,1,40,1,1,2,2,2,15,3,-888,4,3,769
8.7504692,38.990566,1,2,1,15,2,2,4,1,,,,,1,3,1,1,2,20,2,,4,2,2,1,1,1,1,15,3,1,1,3,1,1,180,150,5,5,120,1,3,4,2,.5,3,4,4,4,4,770
8.7485914,38.985603,1,2,-888,,2,2,2,1,,,,,1,3,1,10,1,1,2,,1,2,2,1,1,-999,1,2,2,1,11,1,1,1,-888,-888,1,1,-888,2,.15000001,4,1,4,45,3,3,3,3,771
8.749362,38.986069,1,2,1,6,2,2,2,1,,,,,1,3,2,,1,1,1,2,3,1,,1,1,1,1,2,6,1,7,3,1,1,-888,-888,1,1,60,2,.5,3,1,10,45,3,3,3,2,772
8.7517405,38.988819,6,3,-888,,2,2,4,1,,,,,1,3,1,3,1,1,1,5,-999,1,,1,1,5,1,20,4,1,6,3,2,2,140,120,15,2,90,1,2,2,2,2,15,2,2,2,2,773
8.7494307,38.985626,1,2,1,1,2,2,3,1,,,,,1,3,1,1,1,1,1,2,2,1,,1,1,2,1,20,2,1,1,3,1,1,180,120,1,1,100,2,.30000001,5,1,.15000001,15,2,2,2,2,774
8.7483635,38.986843,1,2,1,1,2,2,2,1,,,,,1,3,1,2,3,1,2,,1,2,2,1,1,2,1,2,8,1,1,1,1,1,150,180,1,1,120,2,1,5,2,.30000001,3,3,3,3,3,775
8.7512331,38.990425,1,2,1,26,2,2,2,1,,,,,1,3,1,5,1,1,1,2,2,1,,1,1,1,1,0,,1,6,3,1,1,60,40,7,7,-888,1,2,2,2,-888,,-888,-888,-888,-888,776
8.7497301,38.989281,1,2,1,2,2,2,3,1,,,,,1,3,2,,1,1,1,2,4,1,,1,1,1,1,5,1,1,1,3,1,1,100,90,1,1,-888,2,3,4,2,-888,,-888,-888,-888,-888,777
8.7515469,38.987953,1,2,1,5,2,2,3,1,,,,,1,3,1,6,1,1,1,2,4,2,2,1,1,1,1,5,2,1,11,1,1,1,180,120,1,1,-888,2,1,3,2,1,20,3,3,3,3,778
8.7509317,38.989391,1,2,2,,2,2,2,1,,,,,1,3,1,5,1,1,1,2,2,1,,1,1,1,1,2,12,1,6,3,1,1,90,60,10,10,50,2,.27000001,3,1,.5,30,2,2,2,2,779
8.7557144,38.973549,1,2,1,3,1,1,2,1,,,,,1,3,1,6,1,1,1,2,4,1,,1,1,2,1,7,3,1,6,3,1,1,60,-888,1,1,-888,1,.15000001,4,2,1,5,-888,-888,-888,-888,780
8.7483158,38.990158,1,2,1,2,2,2,2,1,,,,,1,3,1,3,1,1,1,2,2,1,,1,1,2,1,6,2,1,1,1,1,1,120,90,1,1,60,2,20,3,2,.15000001,15,-888,-888,-888,-888,781
8.7503672,38.988037,1,2,2,,2,2,3,1,,,,,1,3,1,7,1,1,1,3,3,1,,1,1,2,1,5,4,1,1,3,1,1,120,100,3,3,60,2,2.5,4,1,.30000001,25,3,-888,-888,3,782
8.7499428,38.986889,1,2,-888,,2,1,3,1,,,,,2,,2,,1,1,1,2,2,2,2,1,1,1,1,-888,-888,1,1,3,1,1,120,100,2,2,-888,2,1,4,2,.1,10,-888,-888,-888,-888,783
8.749567,38.988182,1,2,2,,2,2,2,1,,,,,1,3,1,4,1,5,1,2,2,1,,1,1,1,1,5,6,1,6,3,1,1,-888,-888,5,5,-888,2,4,3,2,-888,,-888,-888,-888,-888,784
8.7981968,38.91444,1,2,1,1,2,2,1,1,,,,,1,2,1,4,4,1,2,,1,2,2,1,1,1,1,2,24,1,1,4,1,2,-888,120,30,30,-888,1,10,4,2,.30000001,30,4,2,2,4,785
8.7972317,38.912064,1,2,2,,2,2,1,1,,,,,1,3,1,11,3,2,2,,1,2,2,1,1,1,2,2,12,1,10,4,2,2,90,60,10,10,45,2,1.5,5,1,.5,15,4,3,4,3,786
8.7964087,38.909363,1,2,1,7,2,2,2,1,,,,,1,3,2,,3,5,2,,4,2,2,1,1,1,1,4,12,1,1,5,2,2,180,150,5,5,40,1,3,2,2,.1,10,2,2,2,2,787
8.7958679,38.908604,1,2,1,7,1,2,3,1,,,,,1,3,1,4,4,1,2,,2,2,2,2,,,,,,-999,7,5,4,3,180,150,40,40,-888,2,30,4,1,1,10,2,2,2,2,788
8.7979641,38.918095,1,2,1,5,2,2,2,1,,,,,1,3,1,6,5,5,2,,1,2,2,1,1,1,1,5,10,1,7,4,2,2,-888,-888,15,15,-888,2,10,4,1,.1,5,3,2,2,2,789
8.7980852,38.916996,1,2,2,,2,2,2,1,,,,,1,3,2,,4,1,2,,1,2,2,1,1,1,1,10,4,1,1,4,2,2,-888,-888,10,10,-888,2,4,-888,2,3,30,-888,-888,-888,-888,790
8.7966499,38.916046,1,2,1,15,2,2,2,1,,,,,1,2,2,,6,1,2,,2,1,,1,1,1,1,5,6,1,6,4,2,2,-888,90,30,30,-888,1,8,4,2,2.5,30,3,3,3,3,791
8.799984,38.918743,1,2,2,,2,2,2,1,,,,,1,2,2,,3,3,2,,1,2,2,1,1,1,1,7,12,1,6,5,2,2,-888,120,15,15,-888,1,10,2,1,.2,15,2,2,2,2,792
8.7970724,38.917423,1,2,1,25,2,2,2,1,,,,,1,2,1,5,4,1,2,,4,2,2,1,1,1,1,3,11,1,7,4,1,1,-888,-888,20,20,-888,1,25,4,1,.5,5,2,2,2,2,793
8.796772,38.916149,1,2,1,15,2,2,2,1,,,,,1,2,1,4,3,1,2,,1,2,2,1,1,1,1,3,10,1,1,4,1,1,180,120,20,20,120,1,25,4,1,2,20,4,4,4,4,794
8.7506046,38.989334,1,2,2,,2,2,2,1,,,,,1,3,1,4,1,1,1,2,1,1,,1,1,1,2,15,1,1,1,1,1,1,180,120,3,3,-888,2,45,3,2,.5,10,-888,-888,-888,-888,795
8.7965384,38.915695,1,2,1,6,2,2,2,1,,,,,1,3,2,,5,10,2,,2,1,,1,1,1,2,5,12,1,7,4,1,1,-888,-888,30,30,-888,2,8,-888,2,1,15,-888,-888,-888,-888,796
8.7968254,38.912273,1,2,2,,2,2,2,1,,,,,1,3,2,,2,-888,2,,1,2,2,1,1,1,2,3,10,1,1,4,1,1,100,90,5,5,-888,2,20,3,1,.15000001,10,3,3,3,3,797
8.7966251,38.91185,1,2,2,,2,2,2,1,,,,,1,2,2,,4,1,2,,4,2,2,1,1,1,1,3,1,1,6,4,1,1,90,60,30,30,40,2,8,4,2,.2,10,-888,-888,-888,-888,798
8.7953587,38.912289,1,2,2,,2,2,1,1,,,,,1,3,2,,6,20,2,,4,2,2,1,1,1,2,4,12,1,1,4,4,4,150,120,30,30,90,1,10,3,1,.2,20,4,3,3,3,799
8.7965765,38.910286,1,1,2,,1,1,3,1,,,,,1,3,1,1,1,1,1,4,4,2,2,1,1,1,1,3,12,1,6,4,1,1,150,120,25,25,40,1,45,2,2,1,10,-888,-888,-888,-888,800
8.7958965,38.913345,1,2,1,2,2,2,2,1,,,,,1,3,1,1,6,1,2,,4,2,2,1,1,1,2,0,,1,6,5,4,3,150,120,30,30,60,1,8,4,2,3,30,-888,-888,-888,-888,801
8.797658,38.910126,1,3,2,,2,2,2,1,,,,,1,3,1,6,6,1,2,,4,2,2,1,1,1,1,0,,1,7,5,2,2,-888,-888,60,60,-888,2,120,2,1,.30000001,30,2,2,1,1,802
8.7953138,38.907036,1,3,1,3,2,2,4,1,,,,,1,3,1,1,5,15,2,,4,2,2,1,1,1,1,5,24,1,6,3,1,1,-888,-888,10,15,-888,2,.25,4,1,.025,5,2,4,2,3,803
8.795886,38.907864,1,2,1,1,2,2,2,1,,,,,1,3,1,12,4,1,1,2,4,1,,1,1,1,2,2,6,1,1,5,2,2,120,90,20,20,90,1,1.5,3,2,.25,10,5,2,2,2,804
8.7935972,38.887852,1,2,1,15,2,2,4,1,,,,,2,,2,,2,1,1,2,1,2,2,1,1,1,1,3,24,1,6,2,1,1,120,120,15,15,60,1,14,4,2,3,30,-888,-888,-888,-888,805
8.8002291,38.893188,1,3,2,,2,2,2,1,,,,,1,3,2,,4,1,1,-999,1,2,2,1,1,1,1,-888,3,1,7,4,1,1,-888,-888,20,1,-888,1,-888,2,2,-888,,-888,-888,-888,-888,806
8.8264332,38.876984,1,3,1,3,2,2,3,1,,,,,1,3,1,4,3,10,2,,1,2,2,1,1,1,1,1,20,1,6,5,2,2,-888,-888,15,15,-888,1,3,4,2,.15000001,15,2,2,3,3,807
8.794755,38.90694,1,2,1,6,2,2,2,1,,,,,1,3,1,4,1,1,1,3,2,1,,1,1,1,1,4,3,1,7,3,1,1,-888,-888,10,5,-888,2,6,5,1,.1,1,4,3,3,2,808
8.7976189,38.918655,1,2,2,,2,2,2,1,,,,,1,3,1,1,5,1,2,,1,2,2,1,1,1,1,0,,1,6,4,2,2,-888,-888,-888,-888,-888,2,-888,-888,2,-888,,-888,-888,-888,-888,809
8.7997322,38.922306,1,2,1,30,2,2,2,1,,,,,1,3,1,2,5,20,2,,1,2,2,1,1,1,1,1,2,1,6,4,2,2,-888,-888,30,30,-888,2,-888,-888,2,-888,,-888,-888,-888,-888,810
8.7986765,38.891907,1,3,1,30,2,2,4,1,,,,,1,1,1,1,6,3,2,,4,2,2,2,,,,,,-999,6,4,2,2,120,60,30,30,-888,1,1.5,4,2,-888,,-888,-888,-888,-888,811
8.8100948,38.887001,1,3,-888,,2,2,2,1,,,,,5,,2,,6,1,2,,1,2,2,2,,,,,,4,7,5,2,2,-888,-888,1,1,-888,1,.30000001,2,1,.30000001,30,3,3,3,3,812
8.7983732,38.894653,1,2,1,15,2,2,3,1,,,,,1,1,2,,5,5,2,,1,2,2,1,1,5,1,4,4,1,6,5,4,2,180,60,20,3,40,1,2,4,1,4,40,2,3,2,1,813
8.7983036,38.891983,1,3,2,,1,1,2,1,,,,,1,3,1,14,4,1,2,,4,2,2,1,1,1,1,2,12,1,4,5,2,2,60,40,20,20,60,2,.2,2,2,.30000001,30,-888,-888,-888,-888,814
8.7996817,38.919827,1,2,2,,2,2,2,1,,,,,1,3,2,,5,5,2,,1,2,2,2,,,,,,1,7,5,1,1,-888,-888,30,30,-888,2,3,5,1,.30000001,30,2,1,1,2,815
8.8195772,38.89719,2,3,2,,2,2,3,1,,,,,1,2,1,1,4,1,2,,1,2,2,2,,,,,,1,7,4,1,1,90,60,25,2,60,2,2,-888,2,2,25,2,2,2,3,816
8.8182392,38.895527,2,3,2,,2,2,2,1,,,,,1,2,2,,4,1,2,,4,2,2,2,,,,,,3,10,4,1,1,-888,-888,40,40,-888,1,4,2,1,6,60,2,2,3,3,817
8.8007784,38.893112,-999,3,1,5,2,2,5,1,,,,,1,2,1,4,5,5,2,,4,2,2,1,1,1,1,4,24,1,7,5,1,1,-888,-888,5,5,-888,2,.5,4,1,4,50,2,4,3,2,818
8.7782173,38.901146,1,3,1,4,1,1,4,1,,,,,1,1,1,2,6,1,2,,1,2,2,2,,,,,,-999,6,5,2,3,-888,-888,15,15,-888,2,6,4,2,3,30,-888,-888,-888,3,819
8.7852926,38.891308,1,2,1,15,2,2,3,1,,,,,1,2,1,2,4,1,2,,1,2,2,1,1,5,2,5,6,1,6,4,1,1,180,120,15,15,-888,2,6,5,1,6,60,-888,2,2,2,820
8.7863388,38.896938,1,2,2,,2,2,1,1,,,,,1,2,1,9,4,1,2,,1,2,2,1,1,1,1,0,,1,6,4,1,1,-888,-888,5,5,-888,2,.15000001,-888,2,.15000001,15,-888,-888,-888,-888,821
8.7882805,38.897816,1,2,2,,1,1,4,1,,,,,1,3,2,,2,1,2,,4,2,2,1,1,1,1,0,,1,1,4,1,1,120,90,20,20,60,1,4,5,2,.1,10,4,4,4,4,822
8.7867155,38.900055,1,2,1,5,2,2,2,1,,,,,1,2,1,1,2,1,2,,4,2,2,1,1,1,1,3,24,1,1,3,1,1,60,40,3,3,60,1,.15000001,2,2,.1,5,4,3,3,3,823
8.8131304,38.884933,1,2,1,15,1,1,1,1,,,,,1,2,1,5,4,1,2,,4,2,2,1,1,1,2,0,,1,6,1,1,1,-888,-888,1,1,-888,2,-888,-888,2,-888,,-888,-888,-888,-888,824
8.7952499,38.894981,1,2,1,21,1,1,2,1,,,,,1,3,1,6,5,5,2,,4,2,2,1,1,1,1,2,12,1,6,5,2,2,-888,-888,5,5,-888,2,.1,-888,2,-888,,-888,-888,-888,-888,825
8.7962112,38.895828,1,2,1,21,2,2,2,1,,,,,1,2,1,3,4,1,2,,4,2,2,1,1,1,2,0,,1,7,5,4,4,60,45,15,15,30,2,3,-888,1,.15000001,15,2,2,2,2,826
8.7791729,38.902939,1,3,2,,2,2,2,1,,,,,1,3,2,,4,1,2,,1,2,2,1,1,5,1,2,24,1,6,5,3,3,90,60,15,15,30,2,3,-888,2,-888,,-888,-888,-888,-888,827
8.7804832,38.894386,1,3,2,,2,2,2,1,,,,,-999,,2,,3,1,2,,4,2,2,1,1,5,1,0,,1,7,5,2,2,-888,70,20,5,50,1,3,4,1,.15000001,15,2,2,2,2,828
8.7790613,38.904499,1,2,1,7,1,1,1,1,,,,,1,2,1,2,2,1,2,,4,2,2,1,1,5,1,2,2,1,6,3,1,1,-888,-888,10,10,-888,1,-888,2,1,-888,,-888,2,-888,2,829
8.7804031,38.894627,1,2,1,30,2,2,5,1,,,,,1,2,2,,5,10,2,,1,2,2,1,1,1,1,3,6,1,6,5,2,2,105,90,30,30,60,1,2,4,1,1,30,4,2,2,2,830
8.7919312,38.897461,1,2,2,,2,2,2,1,,,,,1,3,1,7,5,5,2,,4,2,2,1,1,1,1,0,,1,4,5,2,2,-888,-888,10,1,-888,1,3,4,2,.1,5,-888,-888,-888,-888,831
8.7801142,38.906765,1,2,2,,2,2,2,1,,,,,1,2,2,,4,1,2,,1,2,2,1,1,5,1,2,24,1,6,5,2,2,120,60,15,15,45,2,10,-888,1,.5,10,-888,-888,-888,-888,832
8.7778683,38.899166,1,2,2,,2,2,1,1,,,,,1,3,2,,4,1,2,,1,2,2,1,1,5,1,0,,1,6,5,2,2,-888,-888,5,5,90,1,-888,4,1,.2,20,2,2,1,2,833
8.7850475,38.896938,1,2,1,15,2,2,3,1,,,,,1,2,1,1,4,1,2,,1,2,2,1,1,5,1,2,6,1,11,5,2,2,-888,-888,-888,-888,-888,2,3,3,2,3,30,-888,-888,-888,-888,834
8.7798386,38.902733,1,2,1,3,2,1,3,1,,,,,1,3,2,,4,1,2,,4,2,2,1,1,5,2,1,3,1,1,5,3,3,150,120,20,20,90,1,-888,-888,1,-888,,-888,-888,-888,-888,835
8.7793694,38.899158,1,2,1,15,1,1,5,1,,,,,1,3,2,,2,1,2,,1,1,,1,1,1,1,4,3,1,7,4,2,2,240,150,5,5,150,1,3,3,1,2,20,4,2,2,2,836
8.7794037,38.906013,1,2,1,2,2,2,2,1,,,,,1,3,2,,4,1,2,,4,2,2,1,1,5,1,1,12,1,6,5,3,3,-888,90,15,15,35,2,-888,5,2,2,20,-888,-888,-888,-888,837
8.7835693,38.895077,1,2,1,8,2,2,3,1,,,,,1,3,1,4,4,1,2,,4,2,2,1,1,1,1,2,24,1,7,5,2,2,120,90,10,5,60,2,2,4,1,2,20,4,3,3,3,838
8.7766438,38.895393,1,2,1,15,2,2,3,1,,,,,1,2,1,4,4,1,2,,1,2,2,1,1,1,1,7,1,1,11,5,2,2,120,-888,20,10,-888,2,-888,-888,2,.2,15,-888,-888,-888,-888,839
8.7806768,38.902367,1,2,1,4,2,2,3,1,,,,,1,2,2,,4,1,1,2,1,1,,1,1,5,1,1,24,1,6,5,2,2,-888,-888,30,30,-888,1,10,3,1,-888,,-888,-888,-888,-888,840
8.7838955,38.893574,-999,3,1,4,2,1,2,1,,,,,1,2,1,5,4,1,2,,1,2,2,1,1,5,1,4,2,1,6,5,2,3,90,60,15,15,-888,1,4,5,2,.30000001,30,-888,-888,-888,-888,841
8.7807598,38.895226,1,2,1,25,2,1,5,1,,,,,1,3,1,8,4,1,2,,1,1,,1,1,1,1,5,24,1,7,5,2,2,240,180,20,15,120,2,2.5,5,1,1,20,-888,4,3,3,842
8.797924,38.896626,1,2,1,15,1,1,5,1,,,,,1,2,1,9,1,1,1,2,4,2,2,1,1,1,1,2,24,1,6,1,1,1,150,120,15,1,60,1,.2,4,2,1,25,2,-888,-888,-888,843
8.7965794,38.893444,6,3,1,30,2,2,5,1,,,,,1,3,1,9,3,10,2,,4,2,2,1,1,1,1,4,24,1,7,5,2,2,-888,60,20,15,-888,1,.1,2,1,3,30,-888,4,3,3,844
8.6992769,38.988953,7,3,2,,2,2,2,2,9,3,.30000001,2,1,1,2,,4,1,2,,1,2,2,2,,,,,,3,7,5,2,2,-888,-888,30,10,-888,1,5,4,1,1,20,2,2,2,3,845
8.6943111,38.985962,7,3,2,,2,2,4,1,,,,,1,2,2,,3,1,2,,1,2,2,2,,,,,,3,7,5,3,2,-888,-888,90,2,-888,1,7,2,1,.1,5,2,2,2,2,846
8.6825676,38.978893,7,3,2,,2,2,1,2,9,3,.15000001,2,5,,2,,5,1,2,,1,2,2,2,,,,,,3,7,5,2,2,-888,-888,2,2,-888,1,8,2,2,2,25,-888,-888,-888,-888,847
8.6918173,38.983833,2,3,2,,2,2,2,1,,,,,1,1,2,,4,1,2,,1,2,2,2,,,,,,3,10,5,3,2,-888,-888,60,5,-888,1,60,3,1,.30000001,30,2,2,2,2,848
8.7079973,38.980576,1,3,1,2,2,2,1,1,,,,,5,,2,,6,1,2,,1,2,2,2,,,,,,4,7,5,3,3,-888,-888,40,15,-888,1,2,2,2,2,40,-888,-888,-888,-888,849
8.7100239,38.975388,1,3,1,2,2,2,1,1,,,,,5,,2,,6,1,2,,1,2,2,2,,,,,,3,7,5,3,3,-888,-888,40,10,-888,1,8,3,1,2,60,-888,-888,-888,-888,850
8.7000513,38.983398,7,3,1,4,2,2,2,1,,,,,1,1,2,,6,1,2,,1,2,2,2,,,,,,3,7,5,3,3,-888,-888,90,10,-888,1,8,2,2,1,10,2,2,2,2,851
8.6980352,38.959095,1,3,1,21,2,2,2,2,9,3,15,2,5,,2,,6,1,2,,1,2,2,2,,,,,,4,7,5,3,3,-888,-888,120,120,-888,1,15,2,1,6,60,2,2,2,2,852
8.7020893,38.949577,1,3,1,4,2,2,2,1,,,,,5,,2,,6,1,2,,1,2,2,2,,,,,,3,7,5,3,3,-888,-888,-888,-888,-888,1,10,3,1,7,90,-888,-888,-888,-888,853
8.7449636,38.959164,1,3,1,3,2,2,2,1,,,,,1,1,2,,6,1,2,,1,2,2,2,,,,,,4,7,5,3,3,-888,-888,60,60,-888,1,15,3,1,.222,15,3,3,2,2,854
8.7002153,38.960464,9,3,2,,2,2,5,1,,,,,5,,2,,6,1,2,,1,2,2,2,,,,,,4,7,5,5,4,-888,-888,180,180,-888,2,15,2,1,6,60,2,2,2,2,855
8.6845236,39.006145,1,3,1,3,2,2,4,1,,,,,5,,2,,3,1,2,,1,2,2,2,,,,,,4,7,5,3,2,-888,-888,25,25,-888,1,15,5,1,4,40,3,4,4,3,856
8.6865644,39.010159,1,3,2,,2,2,4,1,,,,,1,3,2,,6,1,2,,1,2,2,2,,,,,,3,7,5,2,2,90,60,25,25,-888,2,40,2,1,3,30,-888,-888,-888,-888,857
8.6795111,38.977348,1,3,1,1,2,2,1,1,,,,,5,,2,,6,1,2,,1,2,2,2,,,,,,3,7,5,4,3,-888,-888,90,90,-888,2,9,-888,1,9,90,-888,-888,-888,-888,858
8.7450094,38.961475,1,3,1,3,2,2,1,2,9,3,6,2,5,,2,,6,1,2,,1,2,2,2,,,,,,4,7,5,4,3,-888,-888,120,120,-888,2,12,4,1,2,30,-888,-888,-888,-888,859
8.6789093,38.981682,7,3,2,,2,2,1,1,,,,,5,,2,,3,1,2,,1,2,2,2,,,,,,4,7,5,2,2,-888,-888,30,1,-888,1,2,2,1,2,15,2,2,2,2,860
8.6976175,39.004845,1,3,1,4,2,2,5,1,,,,,1,2,2,,6,1,2,,1,2,2,2,,,,,,3,7,5,3,2,-888,-888,25,25,-888,2,15,4,1,4,45,-888,-888,-888,-888,861
8.7313557,38.98587,1,3,1,20,2,2,5,1,,,,,1,1,1,1,6,1,2,,4,2,2,2,,,,,,4,7,5,1,1,-888,120,15,15,-888,2,3,4,1,1,10,3,2,2,2,862
9.0488472,39.126152,9,3,2,,2,1,5,1,,,,,1,2,2,,6,1,2,,1,2,2,1,1,5,2,15,24,1,7,5,2,2,-888,-888,1,1,-888,1,12,2,2,1,10,-888,-888,-888,-888,863
8.9886484,39.212975,1,3,1,4,2,2,1,1,,,,,5,,2,,6,1,2,,1,2,2,1,1,5,1,3,10,1,7,5,3,2,-888,-888,15,15,-888,1,1.5,2,1,1.5,15,-888,-888,-888,-888,864
8.9914675,39.212605,1,3,2,,2,2,1,2,9,3,.1,2,5,,2,,6,1,2,,1,2,2,2,,,,,,3,7,4,2,2,-888,-888,1,1,-888,1,.1,2,1,.1,1,2,-888,-888,2,865
8.9922247,39.213268,1,3,1,4,2,2,2,2,9,3,.1,2,5,,2,,6,1,2,,1,2,2,2,,,,,,4,7,5,3,2,-888,-888,10,10,-888,1,.0099999998,2,1,1,10,-888,-888,-888,-888,866
8.990449,39.212513,1,3,2,,2,2,2,1,,,,,1,1,1,2,6,1,2,,1,2,2,1,1,1,1,7,24,1,7,5,3,3,-888,-888,15,15,-888,2,1.5,2,2,1.5,15,-888,-888,-888,-888,867
8.9832506,39.218922,1,3,2,,1,1,1,1,,,,,5,,2,,4,1,2,,4,2,2,2,,,,,,1,7,4,3,2,-888,-888,10,10,-888,1,3,5,1,2,10,2,2,2,2,868
8.9922571,39.222672,1,3,1,2,2,2,1,2,9,3,1.5,2,1,3,2,,6,1,2,,1,2,2,2,,,,,,3,7,5,3,3,-888,-888,15,15,-888,2,.0099999998,-888,2,.0099999998,3,-888,-888,-888,-888,869
8.9810152,39.214104,1,3,2,,2,2,1,1,,,,,5,,2,,6,1,2,,1,2,2,2,,,,,,1,7,4,1,1,-888,-888,30,30,-888,1,3,2,1,3,30,4,2,2,2,870
8.9779663,39.209541,1,3,2,,2,2,1,2,9,3,.25,2,1,2,2,,6,1,2,,1,2,2,2,,,,,,4,7,5,3,3,-888,-888,30,30,-888,2,60,3,1,5,60,3,3,2,2,871
9.0571384,39.105457,1,3,1,15,2,2,1,2,9,3,3,2,5,,2,,6,1,2,,1,2,2,2,,,,,,3,7,5,3,3,-888,-888,-888,-888,-888,2,3,-888,1,3,30,-888,-888,-888,-888,872
9.0492535,39.125179,1,3,2,,2,2,1,2,9,3,1.5,2,5,,2,,6,1,2,,1,2,2,1,1,5,2,7,24,1,7,5,2,2,-888,-888,120,120,-888,2,150,2,2,1,10,-888,-888,-888,-888,873
9.0660791,39.101902,1,3,2,,2,2,1,1,,,,,5,,2,,6,1,2,,1,2,2,2,,,,,,3,7,5,3,2,-888,-888,-888,-888,-888,1,.5,3,1,.25,25,-888,-888,-888,3,874
8.6534195,38.777988,1,2,1,15,2,2,2,1,,,,,5,,2,,6,2,2,,1,2,2,2,,,,,,4,10,5,5,4,120,130,1,1,80,1,.40000001,2,2,1.5,30,2,2,2,3,875
8.6547623,38.778942,1,3,1,7,1,1,2,1,,,,,5,,2,,6,1,2,,1,2,2,2,,,,,,4,7,5,2,2,-888,-888,-888,-888,-888,1,.1,2,2,-888,,-888,-888,-888,-888,876
8.6522217,38.778255,1,3,1,4,2,2,1,1,,,,,5,,2,,6,1,2,,1,2,2,2,,,,,,1,7,4,2,2,-888,-888,-888,-888,-888,1,.029999999,2,1,.15000001,15,-888,2,2,2,877
8.651886,38.776901,1,3,1,-888,2,2,1,1,,,,,5,,2,,6,1,2,,1,2,2,2,,,,,,3,7,5,3,2,-888,-888,1,1,-888,2,.1,2,1,.1,10,-888,-888,-888,2,878
